danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song,date,this_week,last_week,peak_position,weeks_on_chart
0.588,0.166,8,-19.538,1,0.0372,0.954,0.879,0.229,0.194,104.232,audio_features,7hOfHLHUyYaOVuL8MxzoLv,spotify:track:7hOfHLHUyYaOVuL8MxzoLv,https://api.spotify.com/v1/tracks/7hOfHLHUyYaOVuL8MxzoLv,https://api.spotify.com/v1/audio-analysis/7hOfHLHUyYaOVuL8MxzoLv,202428,3,The Kirby Stone Four,"Baubles, Bangles And Beads",1958-08-04,51,,50,1
0.588,0.166,8,-19.538,1,0.0372,0.954,0.879,0.229,0.194,104.232,audio_features,7hOfHLHUyYaOVuL8MxzoLv,spotify:track:7hOfHLHUyYaOVuL8MxzoLv,https://api.spotify.com/v1/tracks/7hOfHLHUyYaOVuL8MxzoLv,https://api.spotify.com/v1/audio-analysis/7hOfHLHUyYaOVuL8MxzoLv,202428,3,The Kirby Stone Four,"Baubles, Bangles And Beads",1958-08-11,100,50.0,50,2
0.609,0.615,5,-13.838,1,0.0295,0.739,0.0,0.122,0.961,108.957,audio_features,6P1oWtsnapAwJ40swoD3tG,spotify:track:6P1oWtsnapAwJ40swoD3tG,https://api.spotify.com/v1/tracks/6P1oWtsnapAwJ40swoD3tG,https://api.spotify.com/v1/audio-analysis/6P1oWtsnapAwJ40swoD3tG,137533,4,The Rinky-Dinks,Early In The Morning,1958-08-04,52,,52,1
0.609,0.615,5,-13.838,1,0.0295,0.739,0.0,0.122,0.961,108.957,audio_features,6P1oWtsnapAwJ40swoD3tG,spotify:track:6P1oWtsnapAwJ40swoD3tG,https://api.spotify.com/v1/tracks/6P1oWtsnapAwJ40swoD3tG,https://api.spotify.com/v1/audio-analysis/6P1oWtsnapAwJ40swoD3tG,137533,4,The Rinky-Dinks,Early In The Morning,1958-08-11,24,52.0,24,2
0.548,0.256,3,-14.527,1,0.0374,0.823,1.4e-05,0.101,0.548,100.805,audio_features,76AbCflWiJBgByIqFl396O,spotify:track:76AbCflWiJBgByIqFl396O,https://api.spotify.com/v1/tracks/76AbCflWiJBgByIqFl396O,https://api.spotify.com/v1/audio-analysis/76AbCflWiJBgByIqFl396O,168827,4,Nat King Cole,Come Closer To Me (Acercate Mas),1958-08-04,53,,53,1
0.548,0.256,3,-14.527,1,0.0374,0.823,1.4e-05,0.101,0.548,100.805,audio_features,76AbCflWiJBgByIqFl396O,spotify:track:76AbCflWiJBgByIqFl396O,https://api.spotify.com/v1/tracks/76AbCflWiJBgByIqFl396O,https://api.spotify.com/v1/audio-analysis/76AbCflWiJBgByIqFl396O,168827,4,Nat King Cole,Come Closer To Me (Acercate Mas),1958-08-11,46,53.0,46,2
0.518,0.06,10,-14.887,1,0.0441,0.987,7.87e-06,0.161,0.336,127.87,audio_features,006Ndmw2hHxvnLbJsBFnPx,spotify:track:006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/tracks/006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/audio-analysis/006Ndmw2hHxvnLbJsBFnPx,216373,4,Domenico Modugno,Nel Blu Dipinto Di Blu (Volare),1958-08-04,54,,54,1
0.518,0.06,10,-14.887,1,0.0441,0.987,7.87e-06,0.161,0.336,127.87,audio_features,006Ndmw2hHxvnLbJsBFnPx,spotify:track:006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/tracks/006Ndmw2hHxvnLbJsBFnPx,https://api.spotify.com/v1/audio-analysis/006Ndmw2hHxvnLbJsBFnPx,216373,4,Domenico Modugno,Nel Blu Dipinto Di Blu (Volare),1958-08-11,2,54.0,2,2
0.224,0.106,8,-27.422,1,0.0412,0.891,0.673,0.111,0.124,66.073,audio_features,5jfEMDuh7u4on4guQXxgUF,spotify:track:5jfEMDuh7u4on4guQXxgUF,https://api.spotify.com/v1/tracks/5jfEMDuh7u4on4guQXxgUF,https://api.spotify.com/v1/audio-analysis/5jfEMDuh7u4on4guQXxgUF,137340,4,The Three G's,Let's Go Steady For The Summer,1958-08-04,55,,55,1
0.224,0.106,8,-27.422,1,0.0412,0.891,0.673,0.111,0.124,66.073,audio_features,5jfEMDuh7u4on4guQXxgUF,spotify:track:5jfEMDuh7u4on4guQXxgUF,https://api.spotify.com/v1/tracks/5jfEMDuh7u4on4guQXxgUF,https://api.spotify.com/v1/audio-analysis/5jfEMDuh7u4on4guQXxgUF,137340,4,The Three G's,Let's Go Steady For The Summer,1958-08-11,75,55.0,55,2
0.85,0.556,9,-8.143,1,0.0927,0.106,0.0,0.144,0.883,114.987,audio_features,55p8TQ1ggGYOO1gLQrC52D,spotify:track:55p8TQ1ggGYOO1gLQrC52D,https://api.spotify.com/v1/tracks/55p8TQ1ggGYOO1gLQrC52D,https://api.spotify.com/v1/audio-analysis/55p8TQ1ggGYOO1gLQrC52D,184440,4,Jack Scott,Leroy,1958-08-04,56,,56,1
0.85,0.556,9,-8.143,1,0.0927,0.106,0.0,0.144,0.883,114.987,audio_features,55p8TQ1ggGYOO1gLQrC52D,spotify:track:55p8TQ1ggGYOO1gLQrC52D,https://api.spotify.com/v1/tracks/55p8TQ1ggGYOO1gLQrC52D,https://api.spotify.com/v1/audio-analysis/55p8TQ1ggGYOO1gLQrC52D,184440,4,Jack Scott,Leroy,1958-08-11,56,56.0,56,2
0.429,0.446,2,-13.246,1,0.0644,0.182,5.06e-06,0.385,0.686,125.514,audio_features,4f6Ijj1nFBWgnTdeiZYRK2,spotify:track:4f6Ijj1nFBWgnTdeiZYRK2,https://api.spotify.com/v1/tracks/4f6Ijj1nFBWgnTdeiZYRK2,https://api.spotify.com/v1/audio-analysis/4f6Ijj1nFBWgnTdeiZYRK2,149092,4,Eydie Gorme,You Need Hands,1958-08-04,57,,57,1
0.429,0.446,2,-13.246,1,0.0644,0.182,5.06e-06,0.385,0.686,125.514,audio_features,4f6Ijj1nFBWgnTdeiZYRK2,spotify:track:4f6Ijj1nFBWgnTdeiZYRK2,https://api.spotify.com/v1/tracks/4f6Ijj1nFBWgnTdeiZYRK2,https://api.spotify.com/v1/audio-analysis/4f6Ijj1nFBWgnTdeiZYRK2,149092,4,Eydie Gorme,You Need Hands,1958-08-11,64,57.0,57,2
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Think It Over,1958-08-04,27,,27,1
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Fool's Paradise,1958-08-04,58,,58,1
0.608,0.621,8,-7.016,0,0.0468,0.125,0.213,0.226,0.339,82.511,audio_features,3M1wrmH2DCIR3syOfjPoxW,spotify:track:3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/tracks/3M1wrmH2DCIR3syOfjPoxW,https://api.spotify.com/v1/audio-analysis/3M1wrmH2DCIR3syOfjPoxW,162909,4,The Crickets,Think It Over,1958-08-11,32,27.0,27,2
0.421,0.0533,0,-22.052,1,0.0405,0.946,0.000437,0.131,0.111,111.996,audio_features,7yED4n2U8RR5LKZVmisiev,spotify:track:7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/tracks/7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/audio-analysis/7yED4n2U8RR5LKZVmisiev,203307,4,Tony Bennett,Young And Warm And Wonderful,1958-08-04,59,,59,1
0.421,0.0533,0,-22.052,1,0.0405,0.946,0.000437,0.131,0.111,111.996,audio_features,7yED4n2U8RR5LKZVmisiev,spotify:track:7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/tracks/7yED4n2U8RR5LKZVmisiev,https://api.spotify.com/v1/audio-analysis/7yED4n2U8RR5LKZVmisiev,203307,4,Tony Bennett,Young And Warm And Wonderful,1958-08-11,82,59.0,59,2
0.638,0.55,0,-13.077,1,0.115,0.697,0.0,0.0938,0.559,80.233,audio_features,3ixHQiAUk6F6ZU1tipromq,spotify:track:3ixHQiAUk6F6ZU1tipromq,https://api.spotify.com/v1/tracks/3ixHQiAUk6F6ZU1tipromq,https://api.spotify.com/v1/audio-analysis/3ixHQiAUk6F6ZU1tipromq,143320,4,Bobby Day,Over And Over,1958-08-04,60,,60,1
0.638,0.55,0,-13.077,1,0.115,0.697,0.0,0.0938,0.559,80.233,audio_features,3ixHQiAUk6F6ZU1tipromq,spotify:track:3ixHQiAUk6F6ZU1tipromq,https://api.spotify.com/v1/tracks/3ixHQiAUk6F6ZU1tipromq,https://api.spotify.com/v1/audio-analysis/3ixHQiAUk6F6ZU1tipromq,143320,4,Bobby Day,Over And Over,1958-08-11,53,60.0,53,2
0.597,0.551,2,-9.955,1,0.105,0.666,0.0191,0.0559,0.943,74.534,audio_features,5E9jgmxFfwICoIfvVRYM6i,spotify:track:5E9jgmxFfwICoIfvVRYM6i,https://api.spotify.com/v1/tracks/5E9jgmxFfwICoIfvVRYM6i,https://api.spotify.com/v1/audio-analysis/5E9jgmxFfwICoIfvVRYM6i,152333,4,Bobby Hendricks,Itchy Twitchy Feeling,1958-08-04,61,,61,1
0.597,0.551,2,-9.955,1,0.105,0.666,0.0191,0.0559,0.943,74.534,audio_features,5E9jgmxFfwICoIfvVRYM6i,spotify:track:5E9jgmxFfwICoIfvVRYM6i,https://api.spotify.com/v1/tracks/5E9jgmxFfwICoIfvVRYM6i,https://api.spotify.com/v1/audio-analysis/5E9jgmxFfwICoIfvVRYM6i,152333,4,Bobby Hendricks,Itchy Twitchy Feeling,1958-08-11,50,61.0,50,2
0.243,0.334,0,-10.097,1,0.0298,0.838,3.16e-06,0.187,0.369,94.411,audio_features,34hXWNZyKgsR7zmMOfXqOK,spotify:track:34hXWNZyKgsR7zmMOfXqOK,https://api.spotify.com/v1/tracks/34hXWNZyKgsR7zmMOfXqOK,https://api.spotify.com/v1/audio-analysis/34hXWNZyKgsR7zmMOfXqOK,173267,3,Ed Townsend,For Your Love,1958-08-04,62,,62,1
0.687,0.619,8,-5.439,0,0.245,0.000795,2.83e-05,0.143,0.3,79.943,audio_features,1JmFlALJyeaXfzHzZKwmOe,spotify:track:1JmFlALJyeaXfzHzZKwmOe,https://api.spotify.com/v1/tracks/1JmFlALJyeaXfzHzZKwmOe,https://api.spotify.com/v1/audio-analysis/1JmFlALJyeaXfzHzZKwmOe,288019,4,Toni Arden,Padre,1958-08-04,63,,63,1
0.687,0.619,8,-5.439,0,0.245,0.000795,2.83e-05,0.143,0.3,79.943,audio_features,1JmFlALJyeaXfzHzZKwmOe,spotify:track:1JmFlALJyeaXfzHzZKwmOe,https://api.spotify.com/v1/tracks/1JmFlALJyeaXfzHzZKwmOe,https://api.spotify.com/v1/audio-analysis/1JmFlALJyeaXfzHzZKwmOe,288019,4,Toni Arden,Padre,1958-08-11,65,63.0,63,2
0.623,0.887,10,-7.263,1,0.0395,0.576,0.0,0.23,0.967,92.197,audio_features,3poeSSSKBYpa03nMafRPmX,spotify:track:3poeSSSKBYpa03nMafRPmX,https://api.spotify.com/v1/tracks/3poeSSSKBYpa03nMafRPmX,https://api.spotify.com/v1/audio-analysis/3poeSSSKBYpa03nMafRPmX,148462,4,Jerry Lee Lewis And His Pumping Piano,High School Confidential,1958-08-04,64,,63,1
0.623,0.887,10,-7.263,1,0.0395,0.576,0.0,0.23,0.967,92.197,audio_features,3poeSSSKBYpa03nMafRPmX,spotify:track:3poeSSSKBYpa03nMafRPmX,https://api.spotify.com/v1/tracks/3poeSSSKBYpa03nMafRPmX,https://api.spotify.com/v1/audio-analysis/3poeSSSKBYpa03nMafRPmX,148462,4,Jerry Lee Lewis And His Pumping Piano,High School Confidential,1958-08-11,66,63.0,63,2
0.44,0.232,10,-11.353,1,0.0308,0.945,0.0,0.162,0.358,136.544,audio_features,2hECDE2rtiNWCjxviTO5W4,spotify:track:2hECDE2rtiNWCjxviTO5W4,https://api.spotify.com/v1/tracks/2hECDE2rtiNWCjxviTO5W4,https://api.spotify.com/v1/audio-analysis/2hECDE2rtiNWCjxviTO5W4,164600,4,The Platters,You're Making A Mistake,1958-08-04,65,,65,1
0.44,0.232,10,-11.353,1,0.0308,0.945,0.0,0.162,0.358,136.544,audio_features,2hECDE2rtiNWCjxviTO5W4,spotify:track:2hECDE2rtiNWCjxviTO5W4,https://api.spotify.com/v1/tracks/2hECDE2rtiNWCjxviTO5W4,https://api.spotify.com/v1/audio-analysis/2hECDE2rtiNWCjxviTO5W4,164600,4,The Platters,You're Making A Mistake,1958-08-11,68,65.0,65,2
0.68,0.638,4,-15.528,0,0.0659,0.27,0.835,0.132,0.141,114.992,audio_features,4s60EeNSNMDSPeqtlAEqqX,spotify:track:4s60EeNSNMDSPeqtlAEqqX,https://api.spotify.com/v1/tracks/4s60EeNSNMDSPeqtlAEqqX,https://api.spotify.com/v1/audio-analysis/4s60EeNSNMDSPeqtlAEqqX,175304,4,Jim Backus & Friend,Delicious!,1958-08-04,66,,66,1
0.523,0.509,3,-8.451,1,0.03,0.914,0.0,0.267,0.789,125.539,audio_features,0KayDFomB8iDyAdOpKfKTK,spotify:track:0KayDFomB8iDyAdOpKfKTK,https://api.spotify.com/v1/tracks/0KayDFomB8iDyAdOpKfKTK,https://api.spotify.com/v1/audio-analysis/0KayDFomB8iDyAdOpKfKTK,143267,4,The Four Preps,Big Man,1958-08-04,67,,67,1
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Angel Baby,1958-08-04,30,,30,1
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Volare (Nel Blu Dipinto Di Blu),1958-08-04,68,,68,1
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Volare (Nel Blu Dipinto Di Blu),1958-08-11,37,68.0,37,2
0.612,0.144,6,-12.204,0,0.0352,0.88,0.0,0.203,0.343,128.629,audio_features,5OkKOkdVTKFrYi6GWXkMzR,spotify:track:5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/tracks/5OkKOkdVTKFrYi6GWXkMzR,https://api.spotify.com/v1/audio-analysis/5OkKOkdVTKFrYi6GWXkMzR,181627,4,Dean Martin,Angel Baby,1958-08-11,39,30.0,30,2
0.766,0.499,8,-6.25,0,0.0471,0.188,0.0,0.236,0.505,108.968,audio_features,3Zaf08ecJxkfPdCHLnfgox,spotify:track:3Zaf08ecJxkfPdCHLnfgox,https://api.spotify.com/v1/tracks/3Zaf08ecJxkfPdCHLnfgox,https://api.spotify.com/v1/audio-analysis/3Zaf08ecJxkfPdCHLnfgox,153531,4,The Honeycones,Op,1958-08-04,69,,69,1
0.549,0.364,4,-11.845,1,0.386,0.524,0.0,0.286,0.849,166.577,audio_features,47QETusses56KXNvXxqUXP,spotify:track:47QETusses56KXNvXxqUXP,https://api.spotify.com/v1/tracks/47QETusses56KXNvXxqUXP,https://api.spotify.com/v1/audio-analysis/47QETusses56KXNvXxqUXP,151040,4,The Playmates,Don't Go Home,1958-08-04,70,,70,1
0.549,0.364,4,-11.845,1,0.386,0.524,0.0,0.286,0.849,166.577,audio_features,47QETusses56KXNvXxqUXP,spotify:track:47QETusses56KXNvXxqUXP,https://api.spotify.com/v1/tracks/47QETusses56KXNvXxqUXP,https://api.spotify.com/v1/audio-analysis/47QETusses56KXNvXxqUXP,151040,4,The Playmates,Don't Go Home,1958-08-11,90,70.0,70,2
0.356,0.424,0,-18.028,1,0.0408,0.177,0.791,0.372,0.7,150.695,audio_features,5hqqPJuZVQkTtIos7zS6nD,spotify:track:5hqqPJuZVQkTtIos7zS6nD,https://api.spotify.com/v1/tracks/5hqqPJuZVQkTtIos7zS6nD,https://api.spotify.com/v1/audio-analysis/5hqqPJuZVQkTtIos7zS6nD,339827,4,Frank Gallup,Got A Match?,1958-08-04,71,,71,1
0.609,0.794,3,-4.739,1,0.0389,0.734,6.18e-05,0.0479,0.968,136.036,audio_features,3nUrhP3KuK4R1qdxRk2Kgo,spotify:track:3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/tracks/3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/audio-analysis/3nUrhP3KuK4R1qdxRk2Kgo,133747,4,Connie Francis,Stupid Cupid,1958-08-04,72,,72,1
0.609,0.794,3,-4.739,1,0.0389,0.734,6.18e-05,0.0479,0.968,136.036,audio_features,3nUrhP3KuK4R1qdxRk2Kgo,spotify:track:3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/tracks/3nUrhP3KuK4R1qdxRk2Kgo,https://api.spotify.com/v1/audio-analysis/3nUrhP3KuK4R1qdxRk2Kgo,133747,4,Connie Francis,Stupid Cupid,1958-08-11,35,72.0,35,2
0.667,0.836,0,-5.624,1,0.0304,0.652,1.44e-05,0.228,0.961,157.327,audio_features,5Wcd1jm10ADmZp4vP5IfDj,spotify:track:5Wcd1jm10ADmZp4vP5IfDj,https://api.spotify.com/v1/tracks/5Wcd1jm10ADmZp4vP5IfDj,https://api.spotify.com/v1/audio-analysis/5Wcd1jm10ADmZp4vP5IfDj,160440,4,Oscar McLollie and Jeanette Baker,Hey Girl - Hey Boy,1958-08-04,73,,73,1
0.588,0.561,11,-10.438,1,0.0406,0.56,0.0,0.276,0.943,128.6,audio_features,7jVBSPLSbL1jKVBDMXlRCx,spotify:track:7jVBSPLSbL1jKVBDMXlRCx,https://api.spotify.com/v1/tracks/7jVBSPLSbL1jKVBDMXlRCx,https://api.spotify.com/v1/audio-analysis/7jVBSPLSbL1jKVBDMXlRCx,127187,4,Sam Cooke,Win Your Love For Me,1958-08-04,74,,74,1
0.588,0.561,11,-10.438,1,0.0406,0.56,0.0,0.276,0.943,128.6,audio_features,7jVBSPLSbL1jKVBDMXlRCx,spotify:track:7jVBSPLSbL1jKVBDMXlRCx,https://api.spotify.com/v1/tracks/7jVBSPLSbL1jKVBDMXlRCx,https://api.spotify.com/v1/audio-analysis/7jVBSPLSbL1jKVBDMXlRCx,127187,4,Sam Cooke,Win Your Love For Me,1958-08-11,61,74.0,61,2
0.651,0.376,8,-11.32,1,0.0435,0.809,1.72e-06,0.13,0.593,97.011,audio_features,0Hja9zlVQHC768PsPjWscW,spotify:track:0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/tracks/0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/audio-analysis/0Hja9zlVQHC768PsPjWscW,168400,4,Eydie Gorme,Gotta Have Rain,1958-08-04,75,,74,1
0.651,0.376,8,-11.32,1,0.0435,0.809,1.72e-06,0.13,0.593,97.011,audio_features,0Hja9zlVQHC768PsPjWscW,spotify:track:0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/tracks/0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/audio-analysis/0Hja9zlVQHC768PsPjWscW,168400,4,Eydie Gorme,Gotta Have Rain,1958-08-11,98,74.0,74,2
0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,audio_features,2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/audio-analysis/2DpJ9T2RVRanZcYFHKOAfA,154733,3,Paul Anka,Midnight,1958-08-04,76,,76,1
0.547,0.335,4,-9.2,0,0.0307,0.747,0.0,0.101,0.474,115.838,audio_features,2DpJ9T2RVRanZcYFHKOAfA,spotify:track:2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/tracks/2DpJ9T2RVRanZcYFHKOAfA,https://api.spotify.com/v1/audio-analysis/2DpJ9T2RVRanZcYFHKOAfA,154733,3,Paul Anka,Midnight,1958-08-11,71,76.0,71,2
0.714,0.464,8,-11.08,1,0.0514,0.9,0.283,0.103,0.921,124.553,audio_features,15NPJtiKnH6vl1YTIBx9Mf,spotify:track:15NPJtiKnH6vl1YTIBx9Mf,https://api.spotify.com/v1/tracks/15NPJtiKnH6vl1YTIBx9Mf,https://api.spotify.com/v1/audio-analysis/15NPJtiKnH6vl1YTIBx9Mf,132280,4,The Diamonds,Happy Years,1958-08-04,77,,77,1
0.714,0.464,8,-11.08,1,0.0514,0.9,0.283,0.103,0.921,124.553,audio_features,15NPJtiKnH6vl1YTIBx9Mf,spotify:track:15NPJtiKnH6vl1YTIBx9Mf,https://api.spotify.com/v1/tracks/15NPJtiKnH6vl1YTIBx9Mf,https://api.spotify.com/v1/audio-analysis/15NPJtiKnH6vl1YTIBx9Mf,132280,4,The Diamonds,Happy Years,1958-08-11,80,77.0,77,2
0.427,0.617,2,-13.57,1,0.0475,0.217,0.0,0.151,0.926,165.836,audio_features,7h7U3OYppI7HpgFqCc2VZ3,spotify:track:7h7U3OYppI7HpgFqCc2VZ3,https://api.spotify.com/v1/tracks/7h7U3OYppI7HpgFqCc2VZ3,https://api.spotify.com/v1/audio-analysis/7h7U3OYppI7HpgFqCc2VZ3,149200,4,Bobby Freeman,Betty Lou Got A New Pair Of Shoes,1958-08-04,78,,78,1
0.427,0.617,2,-13.57,1,0.0475,0.217,0.0,0.151,0.926,165.836,audio_features,7h7U3OYppI7HpgFqCc2VZ3,spotify:track:7h7U3OYppI7HpgFqCc2VZ3,https://api.spotify.com/v1/tracks/7h7U3OYppI7HpgFqCc2VZ3,https://api.spotify.com/v1/audio-analysis/7h7U3OYppI7HpgFqCc2VZ3,149200,4,Bobby Freeman,Betty Lou Got A New Pair Of Shoes,1958-08-11,44,78.0,44,2
0.729,0.728,10,-8.744,0,0.026,0.00369,0.781,0.0948,0.872,115.536,audio_features,4gydXKl0KfWhN8kpNGRqBs,spotify:track:4gydXKl0KfWhN8kpNGRqBs,https://api.spotify.com/v1/tracks/4gydXKl0KfWhN8kpNGRqBs,https://api.spotify.com/v1/audio-analysis/4gydXKl0KfWhN8kpNGRqBs,349747,4,David Seville,The Bird On My Head,1958-08-04,79,,79,1
0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,audio_features,2QfiRTz5Yc8DdShCxG1tB2,spotify:track:2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/tracks/2QfiRTz5Yc8DdShCxG1tB2,https://api.spotify.com/v1/audio-analysis/2QfiRTz5Yc8DdShCxG1tB2,161560,4,Chuck Berry,Johnny B. Goode,1958-08-04,80,,80,1
0.744,0.508,8,-12.023,1,0.115,0.432,0.00032,0.0808,0.686,116.528,audio_features,4RdZsxHKdBVjRj1PgcCe4h,spotify:track:4RdZsxHKdBVjRj1PgcCe4h,https://api.spotify.com/v1/tracks/4RdZsxHKdBVjRj1PgcCe4h,https://api.spotify.com/v1/audio-analysis/4RdZsxHKdBVjRj1PgcCe4h,152200,4,Chuck Berry,Beautiful Delilah,1958-08-04,81,,81,1
0.688,0.721,10,-4.584,1,0.0471,0.465,0.385,0.0777,0.853,126.755,audio_features,0uJAxCtCwjSnFn6HPOoIur,spotify:track:0uJAxCtCwjSnFn6HPOoIur,https://api.spotify.com/v1/tracks/0uJAxCtCwjSnFn6HPOoIur,https://api.spotify.com/v1/audio-analysis/0uJAxCtCwjSnFn6HPOoIur,166533,4,Bill Doggett,Blip Blop,1958-08-04,82,,82,1
0.426,0.257,1,-12.042,1,0.0294,0.918,0.0,0.296,0.187,74.674,audio_features,1FDTpB3neXe57RuvNpK6ny,spotify:track:1FDTpB3neXe57RuvNpK6ny,https://api.spotify.com/v1/tracks/1FDTpB3neXe57RuvNpK6ny,https://api.spotify.com/v1/audio-analysis/1FDTpB3neXe57RuvNpK6ny,187613,4,Lee Andrews And The Hearts,Try The Impossible,1958-08-04,83,,83,1
0.426,0.257,1,-12.042,1,0.0294,0.918,0.0,0.296,0.187,74.674,audio_features,1FDTpB3neXe57RuvNpK6ny,spotify:track:1FDTpB3neXe57RuvNpK6ny,https://api.spotify.com/v1/tracks/1FDTpB3neXe57RuvNpK6ny,https://api.spotify.com/v1/audio-analysis/1FDTpB3neXe57RuvNpK6ny,187613,4,Lee Andrews And The Hearts,Try The Impossible,1958-08-11,70,83.0,70,2
0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,audio_features,3oAWTk92mZBxKBOKf8mR5v,spotify:track:3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,119360,4,Eddie Cochran,Summertime Blues,1958-08-04,84,,84,1
0.714,0.886,11,-8.629,0,0.0554,0.116,0.184,0.18,0.954,156.351,audio_features,3oAWTk92mZBxKBOKf8mR5v,spotify:track:3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,119360,4,Eddie Cochran,Summertime Blues,1958-08-11,52,84.0,52,2
0.623,0.533,10,-8.164,1,0.0653,0.245,0.00717,0.112,0.247,84.982,audio_features,5Q6fh8OEhBYepJaORz9lxe,spotify:track:5Q6fh8OEhBYepJaORz9lxe,https://api.spotify.com/v1/tracks/5Q6fh8OEhBYepJaORz9lxe,https://api.spotify.com/v1/audio-analysis/5Q6fh8OEhBYepJaORz9lxe,181187,4,The Daddy-O's,Got A Match?,1958-08-04,85,,85,1
0.242,0.436,5,-7.528,1,0.0367,0.658,0.0,0.324,0.345,69.182,audio_features,0CAzT38ct3vgDW3p6yIzUe,spotify:track:0CAzT38ct3vgDW3p6yIzUe,https://api.spotify.com/v1/tracks/0CAzT38ct3vgDW3p6yIzUe,https://api.spotify.com/v1/audio-analysis/0CAzT38ct3vgDW3p6yIzUe,154173,4,Jackie Wilson,To Be Loved,1958-08-04,86,,86,1
0.566,0.266,10,-11.303,1,0.0254,0.707,0.0,0.283,0.474,102.697,audio_features,3dUvLoLd0yPJuXtfMmbFmk,spotify:track:3dUvLoLd0yPJuXtfMmbFmk,https://api.spotify.com/v1/tracks/3dUvLoLd0yPJuXtfMmbFmk,https://api.spotify.com/v1/audio-analysis/3dUvLoLd0yPJuXtfMmbFmk,175800,4,Kitty Wells,Jealousy,1958-08-04,87,,87,1
